API_WellNo,Cnty,Hole,SideTrck,Completion
31003510870000,3,51087,0,0
31003510880000,3,51088,0,0
31003510900000,3,51090,0,0
31003510910000,3,51091,0,0
31003510920000,3,51092,0,0
31003510930000,3,51093,0,0
31003510940000,3,51094,0,0
31003510950000,3,51095,0,0
31003510960000,3,51096,0,0
31003510970000,3,51097,0,0
31003510980000,3,51098,0,0
31003510990000,3,51099,0,0
31003511000000,3,51100,0,0
31003511010000,3,51101,0,0
31003511020000,3,51102,0,0
31003511030000,3,51103,0,0
31003511040000,3,51104,0,0
31003511050000,3,51105,0,0
31003511060000,3,51106,0,0
31003511070000,3,51107,0,0
31003511080000,3,51108,0,0
31003511090000,3,51109,0,0
31003511100000,3,51110,0,0
31003511110000,3,51111,0,0
31003511120000,3,51112,0,0
31003511130000,3,51113,0,0
31003511140000,3,51114,0,0
31003511150000,3,51115,0,0
31003511160000,3,51116,0,0
31003511170000,3,51117,0,0
31003511180000,3,51118,0,0
31003511190000,3,51119,0,0
31003511200000,3,51120,0,0
31003511210000,3,51121,0,0
31003511220000,3,51122,0,0
31003511230000,3,51123,0,0
31003511240000,3,51124,0,0
31003511250000,3,51125,0,0
31003511260000,3,51126,0,0
31003511270000,3,51127,0,0
31003511290000,3,51129,0,0
31003511300000,3,51130,0,0
31003511310000,3,51131,0,0
31003511320000,3,51132,0,0
31003511330000,3,51133,0,0
31003511340000,3,51134,0,0
31003511350000,3,51135,0,0
31003511360000,3,51136,0,0
31003511380000,3,51138,0,0
31003511390000,3,51139,0,0
31003511400000,3,51140,0,0
31003511410000,3,51141,0,0
31003511420000,3,51142,0,0
31003511430000,3,51143,0,0
31003511440000,3,51144,0,0
31003511450000,3,51145,0,0
31003511460000,3,51146,0,0
31003511470000,3,51147,0,0
31003511480000,3,51148,0,0
31003511490000,3,51149,0,0
31003511500000,3,51150,0,0
31003511510000,3,51151,0,0
31003511520000,3,51152,0,0
31003511530000,3,51153,0,0
31003511540000,3,51154,0,0
31003511550000,3,51155,0,0
31003511560000,3,51156,0,0
31003511570000,3,51157,0,0
31003511580000,3,51158,0,0
31003511590000,3,51159,0,0
31003511600000,3,51160,0,0
31003511610000,3,51161,0,0
31003511620000,3,51162,0,0
31003511630000,3,51163,0,0
31003511640000,3,51164,0,0
31003511650000,3,51165,0,0
31003511660000,3,51166,0,0
31003511670000,3,51167,0,0
31003511680000,3,51168,0,0
31003511690000,3,51169,0,0
31003511700000,3,51170,0,0
31003511720000,3,51172,0,0
31003511730000,3,51173,0,0
31003511740000,3,51174,0,0
31003511750000,3,51175,0,0
31003511760000,3,51176,0,0
31003511770000,3,51177,0,0
31003511780000,3,51178,0,0
31003511790000,3,51179,0,0
31003511800000,3,51180,0,0
31003511810000,3,51181,0,0
31003511820000,3,51182,0,0
31003511830000,3,51183,0,0
31003511840000,3,51184,0,0
31003511850000,3,51185,0,0
31003511860000,3,51186,0,0
31003511870000,3,51187,0,0
31003511880000,3,51188,0,0
31003511890000,3,51189,0,0
31003511900000,3,51190,0,0
31003511910000,3,51191,0,0
31003511920000,3,51192,0,0
31003511930000,3,51193,0,0
31003511940000,3,51194,0,0
31003511950000,3,51195,0,0
31003511960000,3,51196,0,0
31003511970000,3,51197,0,0
31003511980000,3,51198,0,0
31003511990000,3,51199,0,0
31003512000000,3,51200,0,0
31003512010000,3,51201,0,0
31003512020000,3,51202,0,0
31003512030000,3,51203,0,0
31003512040000,3,51204,0,0
31003512050000,3,51205,0,0
31003512060000,3,51206,0,0
31003512070000,3,51207,0,0
31003512080000,3,51208,0,0
31003512090000,3,51209,0,0
31003512100000,3,51210,0,0
31003512110000,3,51211,0,0
31003512120000,3,51212,0,0
31003512130000,3,51213,0,0
31003512140000,3,51214,0,0
31003512150000,3,51215,0,0
31003512160000,3,51216,0,0
31003512170000,3,51217,0,0
31003512180000,3,51218,0,0
31003512190000,3,51219,0,0
31003512200000,3,51220,0,0
31003512210000,3,51221,0,0
31003512220000,3,51222,0,0
31003512230000,3,51223,0,0
31003512240000,3,51224,0,0
31003512250000,3,51225,0,0
31003512260000,3,51226,0,0
31003512270000,3,51227,0,0
31003512280000,3,51228,0,0
31003512290000,3,51229,0,0
31003512300000,3,51230,0,0
31003512310000,3,51231,0,0
31003512320000,3,51232,0,0
31003512330000,3,51233,0,0
31003512340000,3,51234,0,0
31003512350000,3,51235,0,0
31003512360000,3,51236,0,0
31003512370000,3,51237,0,0
31003512380000,3,51238,0,0
31003512390000,3,51239,0,0
31003512400000,3,51240,0,0
31003512410000,3,51241,0,0
31003512420000,3,51242,0,0
31003512430000,3,51243,0,0
31003512440000,3,51244,0,0
31003512450000,3,51245,0,0
31003512460000,3,51246,0,0
31003512470000,3,51247,0,0
31003512480000,3,51248,0,0
31003512490000,3,51249,0,0
31003512500000,3,51250,0,0
31003512510000,3,51251,0,0
31003512520000,3,51252,0,0
31003512530000,3,51253,0,0
31003512540000,3,51254,0,0
31003512550000,3,51255,0,0
31003512560000,3,51256,0,0
31003512570000,3,51257,0,0
31003512580000,3,51258,0,0
31003512590000,3,51259,0,0
31003512600000,3,51260,0,0
31003512610000,3,51261,0,0
31003512630000,3,51263,0,0
31003512640000,3,51264,0,0
31003512650000,3,51265,0,0
31003512660000,3,51266,0,0
31003512670000,3,51267,0,0
31003512680000,3,51268,0,0
31003512690000,3,51269,0,0
31003512700000,3,51270,0,0
31003512710000,3,51271,0,0
31003512850000,3,51285,0,0
31003512860000,3,51286,0,0
31003512870000,3,51287,0,0
31003512880000,3,51288,0,0
31003512890000,3,51289,0,0
31003512900000,3,51290,0,0
31003512910000,3,51291,0,0
31003512920000,3,51292,0,0
31003512940000,3,51294,0,0
31003512950000,3,51295,0,0
31003512960000,3,51296,0,0
31003512970000,3,51297,0,0
31003512980000,3,51298,0,0
31003512990000,3,51299,0,0
31003513000000,3,51300,0,0
31003513010000,3,51301,0,0
31003513020000,3,51302,0,0
31003513030000,3,51303,0,0
31003513040000,3,51304,0,0
31003513050000,3,51305,0,0
31003513060000,3,51306,0,0
31003513070000,3,51307,0,0
31003513080000,3,51308,0,0
31003513090000,3,51309,0,0
31003513100000,3,51310,0,0
31003513110000,3,51311,0,0
31003513120000,3,51312,0,0
31003513130000,3,51313,0,0
31003513140000,3,51314,0,0
31003513150000,3,51315,0,0
31003513160000,3,51316,0,0
31003513170000,3,51317,0,0
31003513180000,3,51318,0,0
31003513190000,3,51319,0,0
31003513200000,3,51320,0,0
31003513210000,3,51321,0,0
31003513220000,3,51322,0,0
31003513230000,3,51323,0,0
31003513240000,3,51324,0,0
31003513250000,3,51325,0,0
31003513260000,3,51326,0,0
31003513270000,3,51327,0,0
31003513280000,3,51328,0,0
31003513290000,3,51329,0,0
31003513300000,3,51330,0,0
31003513310000,3,51331,0,0
31003513320000,3,51332,0,0
31003513340000,3,51334,0,0
31003513350000,3,51335,0,0
31003513360000,3,51336,0,0
31003513370000,3,51337,0,0
31003513590000,3,51359,0,0
31003513600000,3,51360,0,0
31003513610000,3,51361,0,0
31003513670000,3,51367,0,0
31003513680000,3,51368,0,0
31003513690000,3,51369,0,0
31003513700000,3,51370,0,0
31003513710000,3,51371,0,0
31003513720000,3,51372,0,0
31003513730000,3,51373,0,0
31003513740000,3,51374,0,0
31003513750000,3,51375,0,0
31003513760000,3,51376,0,0
31003513770000,3,51377,0,0
31003513780000,3,51378,0,0
31003513800000,3,51380,0,0
31003513810000,3,51381,0,0
31003513820000,3,51382,0,0
31003513850000,3,51385,0,0
31003513860000,3,51386,0,0
31003513870000,3,51387,0,0
31003513880000,3,51388,0,0
31003513890000,3,51389,0,0
31003513900000,3,51390,0,0
31003513910000,3,51391,0,0
31003513920000,3,51392,0,0
31003513940000,3,51394,0,0
31003513950000,3,51395,0,0
31003513960000,3,51396,0,0
31003513970000,3,51397,0,0
31003513980000,3,51398,0,0
31003513990000,3,51399,0,0
31003514000000,3,51400,0,0
31003514010000,3,51401,0,0
31003514020000,3,51402,0,0
31003514030000,3,51403,0,0
31003514040000,3,51404,0,0
31003514100000,3,51410,0,0
31003514110000,3,51411,0,0
31003514120000,3,51412,0,0
31003514130000,3,51413,0,0
31003514140000,3,51414,0,0
31003514150000,3,51415,0,0
31003514160000,3,51416,0,0
31003514170000,3,51417,0,0
31003514200000,3,51420,0,0
31003514210000,3,51421,0,0
31003514220000,3,51422,0,0
31003514230000,3,51423,0,0
31003514240000,3,51424,0,0
31003514250000,3,51425,0,0
31003514260000,3,51426,0,0
31003514270000,3,51427,0,0
31003514280000,3,51428,0,0
31003514290000,3,51429,0,0
31003514300000,3,51430,0,0
31003514310000,3,51431,0,0
31003514320000,3,51432,0,0
31003514330000,3,51433,0,0
31003514340000,3,51434,0,0
31003514350000,3,51435,0,0
31003514360000,3,51436,0,0
31003514370000,3,51437,0,0
31003514380000,3,51438,0,0
31003514390000,3,51439,0,0
31003514400000,3,51440,0,0
31003514410000,3,51441,0,0
31003514420000,3,51442,0,0
31003514430000,3,51443,0,0
31003514440000,3,51444,0,0
31003514450000,3,51445,0,0
31003514460000,3,51446,0,0
31003514470000,3,51447,0,0
31003514480000,3,51448,0,0
31003514490000,3,51449,0,0
31003514500000,3,51450,0,0
31003514510000,3,51451,0,0
31003514520000,3,51452,0,0
31003514530000,3,51453,0,0
31003514540000,3,51454,0,0
31003514550000,3,51455,0,0
31003514560000,3,51456,0,0
31003514570000,3,51457,0,0
31003514580000,3,51458,0,0
31003514590000,3,51459,0,0
31003514600000,3,51460,0,0
31003514610000,3,51461,0,0
31003514620000,3,51462,0,0
31003514630000,3,51463,0,0
31003514640000,3,51464,0,0
31003514650000,3,51465,0,0
31003514660000,3,51466,0,0
31003514670000,3,51467,0,0
31003514680000,3,51468,0,0
31003514690000,3,51469,0,0
31003514700000,3,51470,0,0
31003514710000,3,51471,0,0
31003514720000,3,51472,0,0
31003514730000,3,51473,0,0
31003514740000,3,51474,0,0
31003514760000,3,51476,0,0
31003514770000,3,51477,0,0
31003514780000,3,51478,0,0
31003514790000,3,51479,0,0
31003514800000,3,51480,0,0
31003514810000,3,51481,0,0
31003514820000,3,51482,0,0
31003514830000,3,51483,0,0
31003514840000,3,51484,0,0
31003514850000,3,51485,0,0
31003514860000,3,51486,0,0
31003514870000,3,51487,0,0
31003514880000,3,51488,0,0
31003514890000,3,51489,0,0
31003514900000,3,51490,0,0
31003514910000,3,51491,0,0
31003514920000,3,51492,0,0
31003514930000,3,51493,0,0
31003514940000,3,51494,0,0
31003514970000,3,51497,0,0
31003514980000,3,51498,0,0
31003514990000,3,51499,0,0
31003515000000,3,51500,0,0
31003515010000,3,51501,0,0
31003515020000,3,51502,0,0
31003515030000,3,51503,0,0
31003515040000,3,51504,0,0
31003515050000,3,51505,0,0
31003515060000,3,51506,0,0
31003515070000,3,51507,0,0
31003515080000,3,51508,0,0
31003515090000,3,51509,0,0
31003515120000,3,51512,0,0
31003515130000,3,51513,0,0
31003515140000,3,51514,0,0
31003515150000,3,51515,0,0
31003515160000,3,51516,0,0
31003515220000,3,51522,0,0
31003515300000,3,51530,0,0
31003515310000,3,51531,0,0
31003515320000,3,51532,0,0
31003515370000,3,51537,0,0
31003515380000,3,51538,0,0
31003515390000,3,51539,0,0
31003515400000,3,51540,0,0
31003515410000,3,51541,0,0
31003515480000,3,51548,0,0
31003515610000,3,51561,0,0
31003515620000,3,51562,0,0
31003515630000,3,51563,0,0
31003515640000,3,51564,0,0
31003515650000,3,51565,0,0
31003515660000,3,51566,0,0
31003515670000,3,51567,0,0
31003515680000,3,51568,0,0
31003515690000,3,51569,0,0
31003515840000,3,51584,0,0
31003515890000,3,51589,0,0
31003515900000,3,51590,0,0
31003515910000,3,51591,0,0
31003515920000,3,51592,0,0
31003515930000,3,51593,0,0
31003515940000,3,51594,0,0
31003515950000,3,51595,0,0
31003515960000,3,51596,0,0
31003515970000,3,51597,0,0
31003515980000,3,51598,0,0
31003516060000,3,51606,0,0
31003516070000,3,51607,0,0
31003516080000,3,51608,0,0
31003516090000,3,51609,0,0
31003516100000,3,51610,0,0
31003516110000,3,51611,0,0
31003516120000,3,51612,0,0
31003516130000,3,51613,0,0
31003516230000,3,51623,0,0
31003516240000,3,51624,0,0
31003516250000,3,51625,0,0
31003516260000,3,51626,0,0
31003516270000,3,51627,0,0
31003516280000,3,51628,0,0
31003516290000,3,51629,0,0
31003516320000,3,51632,0,0
31003516330000,3,51633,0,0
31003516340000,3,51634,0,0
31003516350000,3,51635,0,0
31003516360000,3,51636,0,0
31003516370000,3,51637,0,0
31003516380000,3,51638,0,0
31003516390000,3,51639,0,0
31003516400000,3,51640,0,0
31003516410000,3,51641,0,0
31003516420000,3,51642,0,0
31003516480000,3,51648,0,0
31003516490000,3,51649,0,0
31003516500000,3,51650,0,0
31003516510000,3,51651,0,0
31003516520000,3,51652,0,0
31003516530000,3,51653,0,0
31003516540000,3,51654,0,0
31003516550000,3,51655,0,0
31003516640000,3,51664,0,0
31003516650000,3,51665,0,0
31003516660000,3,51666,0,0
31003516670000,3,51667,0,0
31003517600000,3,51760,0,0
31003517610000,3,51761,0,0
31003517620000,3,51762,0,0
31003517630000,3,51763,0,0
31003517640000,3,51764,0,0
31003517650000,3,51765,0,0
31003517660000,3,51766,0,0
31003517670000,3,51767,0,0
31003517680000,3,51768,0,0
31003517690000,3,51769,0,0
31003517700000,3,51770,0,0
31003517710000,3,51771,0,0
31003517720000,3,51772,0,0
31003517730000,3,51773,0,0
31003517750000,3,51775,0,0
31003517870000,3,51787,0,0
31003517880000,3,51788,0,0
31003517890000,3,51789,0,0
31003517900000,3,51790,0,0
31003517910000,3,51791,0,0
31003517920000,3,51792,0,0
31003517930000,3,51793,0,0
31003517940000,3,51794,0,0
31003517950000,3,51795,0,0
31003517960000,3,51796,0,0
31003517970000,3,51797,0,0
31003517980000,3,51798,0,0
31003517990000,3,51799,0,0
31003518000000,3,51800,0,0
31003518010000,3,51801,0,0
31003518020000,3,51802,0,0
31003518030000,3,51803,0,0
31003518040000,3,51804,0,0
31003518050000,3,51805,0,0
31003518070000,3,51807,0,0
31003518080000,3,51808,0,0
31003518090000,3,51809,0,0
31003518100000,3,51810,0,0
31003518160000,3,51816,0,0
31003518170000,3,51817,0,0
31003518180000,3,51818,0,0
31003518190000,3,51819,0,0
31003518200000,3,51820,0,0
31003518240000,3,51824,0,0
31003518250000,3,51825,0,0
31003518260000,3,51826,0,0
31003518270000,3,51827,0,0
31003518280000,3,51828,0,0
31003518290000,3,51829,0,0
31003518300000,3,51830,0,0
31003518310000,3,51831,0,0
31003518320000,3,51832,0,0
31003518330000,3,51833,0,0
31003518340000,3,51834,0,0
31003518350000,3,51835,0,0
31003518360000,3,51836,0,0
31003518370000,3,51837,0,0
31003518380000,3,51838,0,0
31003518390000,3,51839,0,0
31003518400000,3,51840,0,0
31003518410000,3,51841,0,0
31003518420000,3,51842,0,0
31003518430000,3,51843,0,0
31003518440000,3,51844,0,0
31003518450000,3,51845,0,0
31003518460000,3,51846,0,0
31003518470000,3,51847,0,0
31003518480000,3,51848,0,0
31003518490000,3,51849,0,0
31003518500000,3,51850,0,0
31003518510000,3,51851,0,0
31003518520000,3,51852,0,0
31003518530000,3,51853,0,0
31003518540000,3,51854,0,0
31003518550000,3,51855,0,0
31003518560000,3,51856,0,0
31003518570000,3,51857,0,0
31003518580000,3,51858,0,0
31003518590000,3,51859,0,0
31003518640000,3,51864,0,0
31003518650000,3,51865,0,0
31003518660000,3,51866,0,0
31003518670000,3,51867,0,0
31003518680000,3,51868,0,0
31003518690000,3,51869,0,0
31003518700000,3,51870,0,0
31003518710000,3,51871,0,0
31003518720000,3,51872,0,0
31003518730000,3,51873,0,0
31003518740000,3,51874,0,0
31003518750000,3,51875,0,0
31003518760000,3,51876,0,0
31003518770000,3,51877,0,0
31003518780000,3,51878,0,0
31003518790000,3,51879,0,0
31003518800000,3,51880,0,0
31003518810000,3,51881,0,0
31003518820000,3,51882,0,0
31003518830000,3,51883,0,0
31003518840000,3,51884,0,0
31003518850000,3,51885,0,0
31003518860000,3,51886,0,0
31003518870000,3,51887,0,0
31003518880000,3,51888,0,0
31003518890000,3,51889,0,0
31003518900000,3,51890,0,0
31003518910000,3,51891,0,0
31003518920000,3,51892,0,0
31003518930000,3,51893,0,0
31003518940000,3,51894,0,0
31003518950000,3,51895,0,0
31003518960000,3,51896,0,0
31003518970000,3,51897,0,0
31003518980000,3,51898,0,0
31003518990000,3,51899,0,0
31003519000000,3,51900,0,0
31003519010000,3,51901,0,0
31003519020000,3,51902,0,0
31003519030000,3,51903,0,0
31003519040000,3,51904,0,0
31003519050000,3,51905,0,0
31003519060000,3,51906,0,0
31003519070000,3,51907,0,0
31003519080000,3,51908,0,0
31003519090000,3,51909,0,0
31003519100000,3,51910,0,0
31003519110000,3,51911,0,0
31003519120000,3,51912,0,0
31003519130000,3,51913,0,0
31003519140000,3,51914,0,0
31003519150000,3,51915,0,0
31003519160000,3,51916,0,0
31003519170000,3,51917,0,0
31003519180000,3,51918,0,0
31003519190000,3,51919,0,0
31003519200000,3,51920,0,0
31003519210000,3,51921,0,0
31003519220000,3,51922,0,0
31003519230000,3,51923,0,0
31003519250000,3,51925,0,0
31003519260000,3,51926,0,0
31003519270000,3,51927,0,0
31003519280000,3,51928,0,0
31003519290000,3,51929,0,0
31003519300000,3,51930,0,0
31003519310000,3,51931,0,0
31003519320000,3,51932,0,0
31003519330000,3,51933,0,0
31003519340000,3,51934,0,0
31003519350000,3,51935,0,0
31003519360000,3,51936,0,0
31003519370000,3,51937,0,0
31003519380000,3,51938,0,0
31003519390000,3,51939,0,0
31003519400000,3,51940,0,0
31003519410000,3,51941,0,0
31003519420000,3,51942,0,0
31003519430000,3,51943,0,0
31003519440000,3,51944,0,0
31003519450000,3,51945,0,0
31003519460000,3,51946,0,0
31003519470000,3,51947,0,0
31003519480000,3,51948,0,0
31003519500000,3,51950,0,0
31003519510000,3,51951,0,0
31003519520000,3,51952,0,0
31003519530000,3,51953,0,0
31003519540000,3,51954,0,0
31003519550000,3,51955,0,0
31003519560000,3,51956,0,0
31003519570000,3,51957,0,0
31003519580000,3,51958,0,0
31003519590000,3,51959,0,0
31003519600000,3,51960,0,0
31003519610000,3,51961,0,0
31003519620000,3,51962,0,0
31003519630000,3,51963,0,0
31003519640000,3,51964,0,0
31003519650000,3,51965,0,0
31003519660000,3,51966,0,0
31003519670000,3,51967,0,0
31003519680000,3,51968,0,0
31003519690000,3,51969,0,0
31003519700000,3,51970,0,0
31003519710000,3,51971,0,0
31003519750000,3,51975,0,0
31003519760000,3,51976,0,0
31003519770000,3,51977,0,0
31003519780000,3,51978,0,0
31003519790000,3,51979,0,0
31003519800000,3,51980,0,0
31003519810000,3,51981,0,0
31003519820000,3,51982,0,0
31003519830000,3,51983,0,0
31003519840000,3,51984,0,0
31003519850000,3,51985,0,0
31003519860000,3,51986,0,0
31003519870000,3,51987,0,0
31003519880000,3,51988,0,0
31003519890000,3,51989,0,0
31003519900000,3,51990,0,0
31003519910000,3,51991,0,0
31003519930000,3,51993,0,0
31003519940000,3,51994,0,0
31003519950000,3,51995,0,0
31003519970000,3,51997,0,0
31003519980000,3,51998,0,0
31003519990000,3,51999,0,0
31003520000000,3,52000,0,0
31003520010000,3,52001,0,0
31003520020000,3,52002,0,0
31003520030000,3,52003,0,0
31003520040000,3,52004,0,0
31003520050000,3,52005,0,0
31003520060000,3,52006,0,0
31003520070000,3,52007,0,0
31003520080000,3,52008,0,0
31003520090000,3,52009,0,0
31003520100000,3,52010,0,0
31003520110000,3,52011,0,0
31003520120000,3,52012,0,0
31003520130000,3,52013,0,0
31003520140000,3,52014,0,0
31003520150000,3,52015,0,0
31003520160000,3,52016,0,0
31003520170000,3,52017,0,0
31003520180000,3,52018,0,0
31003520190000,3,52019,0,0
31003520200000,3,52020,0,0
31003520210000,3,52021,0,0
31003520220000,3,52022,0,0
31003520230000,3,52023,0,0
31003520240000,3,52024,0,0
31003520250000,3,52025,0,0
31003520260000,3,52026,0,0
31003520270000,3,52027,0,0
31003520280000,3,52028,0,0
31003520850000,3,52085,0,0
31003520870000,3,52087,0,0
31003520880000,3,52088,0,0
31003520980000,3,52098,0,0
31003520990000,3,52099,0,0
31003521050000,3,52105,0,0
31003521060000,3,52106,0,0
31003521070000,3,52107,0,0
31003521080000,3,52108,0,0
31003521090000,3,52109,0,0
31003521100000,3,52110,0,0
31003521110000,3,52111,0,0
31003521120000,3,52112,0,0
31003521130000,3,52113,0,0
31003521140000,3,52114,0,0
31003521150000,3,52115,0,0
31003521160000,3,52116,0,0
31003521190000,3,52119,0,0
31003521200000,3,52120,0,0
31003521210000,3,52121,0,0
31003521240000,3,52124,0,0
31003521260000,3,52126,0,0
31003521270000,3,52127,0,0
31003521280000,3,52128,0,0
31003521290000,3,52129,0,0
31003521300000,3,52130,0,0
31003521310000,3,52131,0,0
31003521320000,3,52132,0,0
31003521330000,3,52133,0,0
31003521340000,3,52134,0,0
31003521350000,3,52135,0,0
31003521360000,3,52136,0,0
31003521370000,3,52137,0,0
31003521380000,3,52138,0,0
31003521390000,3,52139,0,0
31003521400000,3,52140,0,0
31003521440000,3,52144,0,0
31003521450000,3,52145,0,0
31003521460000,3,52146,0,0
31003521470000,3,52147,0,0
31003521480000,3,52148,0,0
31003521490000,3,52149,0,0
31003521500000,3,52150,0,0
31003521510000,3,52151,0,0
31003521520000,3,52152,0,0
31003521530000,3,52153,0,0
31003521540000,3,52154,0,0
31003521550000,3,52155,0,0
31003521720000,3,52172,0,0
31003521730000,3,52173,0,0
31003521740000,3,52174,0,0
31003522610000,3,52261,0,0
31003522620000,3,52262,0,0
31003522630000,3,52263,0,0
31003522640000,3,52264,0,0
31003522650000,3,52265,0,0
31003522660000,3,52266,0,0
31003522670000,3,52267,0,0
31003522680000,3,52268,0,0
31003522690000,3,52269,0,0
31003522700000,3,52270,0,0
31003522710000,3,52271,0,0
31003522740000,3,52274,0,0
